"","MosqPerL","WayPt_ID","LongX","LatY","Adj_X","Adj_Y","Day","Month","EpiWeek","INLAWeek","MosqCount","DispX","DispY","Neighborhood","MosqSpp","Date","Year","NSampledTires","veg_in_tire","chir","cer","tox","tris","noto","oligo","mites","dyticid","cop","ostra","daph","cpm","fpm","NDVI","comments","Open.Water","Developed.Open.Space","Developed.Low.Intensity","Developed.Medium.Intensity","Developed.High.Intensity","Woody.Wetlands","Emergent.Herbaceous.Wetlands","optional","org_debris","inorg_debris","veg_cover"
"317",0,"26",-90.047119,29.971512,784.943672729644,3319.29898371645,13,7,28,19,1,1899-12-31 00:00:01,1899-12-31 00:00:01,"St. Claude","Cx. quinq",2018-07-13,2018,57,"0",0,0,0,0,0,0,2,1,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"318",0,"26",-90.047119,29.971512,784.943292284953,3319.29875200152,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"St. Claude","Cx. quinq",2018-07-13,2018,57,"0",17,0,0,0,0,0,1,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"319",15,"26",-90.047119,29.971512,784.943573332393,3319.29909211052,13,7,28,19,20,1899-12-31 00:00:01,1899-12-31 00:00:01,"St. Claude","Cx. quinq",2018-07-13,2018,57,"0",10,0,0,0,0,0,4,0,"1","0","1",3.6,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0.5,0.3,0.159999999999997
"320",0,"26",-90.047119,29.971512,784.943391682202,3319.29864360745,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"St. Claude","Cx. quinq",2018-07-13,2018,57,"0",12,0,0,0,0,0,0,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"321",5,"26",-90.047119,29.971512,784.943380252666,3319.29908713493,13,7,28,19,2,1899-12-31 00:00:01,1899-12-31 00:00:00,"St. Claude","Cx. quinq",2018-07-13,2018,57,"0",0,0,0,0,0,0,0,0,"0","0","0",0.5,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,3,0,0.159999999999997
"322",0,"26",-90.047119,29.971512,784.943584761937,3319.29864858304,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"St. Claude","A. crucians",2018-07-13,2018,57,"0",0,0,0,0,0,0,2,1,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"323",0,"26",-90.047119,29.971512,784.943192887702,3319.2988603956,13,7,28,19,0,NA,1899-12-31 00:00:00,"St. Claude","A. crucians",2018-07-13,2018,57,"0",17,0,0,0,0,0,1,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"324",0,"26",-90.047119,29.971512,784.943772126897,3319.29887532238,13,7,28,19,0,NA,1899-12-31 00:00:01,"St. Claude","A. crucians",2018-07-13,2018,57,"0",10,0,0,0,0,0,4,0,"1","0","1",3.6,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0.5,0.3,0.159999999999997
"325",0,"26",-90.047119,29.971512,784.943473935144,3319.29920050459,13,7,28,19,0,1899-12-31 00:00:01,NA,"St. Claude","A. crucians",2018-07-13,2018,57,"0",12,0,0,0,0,0,0,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"326",0,"26",-90.047119,29.971512,784.943491079455,3319.29853521338,13,7,28,19,0,1899-12-31 00:00:00,NA,"St. Claude","A. crucians",2018-07-13,2018,57,"0",0,0,0,0,0,0,0,0,"0","0","0",0.5,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,3,0,0.159999999999997
"327",0,"26",-90.047119,29.971512,784.943669872257,3319.29909459832,13,7,28,19,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"St. Claude","Cx. restuans",2018-07-13,2018,57,"0",0,0,0,0,0,0,2,1,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"328",0,"26",-90.047119,29.971512,784.943295142336,3319.29864111965,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"St. Claude","Cx. restuans",2018-07-13,2018,57,"0",17,0,0,0,0,0,1,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"329",0,"26",-90.047119,29.971512,784.943681301805,3319.29865107084,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"St. Claude","Cx. restuans",2018-07-13,2018,57,"0",10,0,0,0,0,0,4,0,"1","0","1",3.6,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0.5,0.3,0.159999999999997
"330",0,"26",-90.047119,29.971512,784.943283712803,3319.29908464713,13,7,28,19,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"St. Claude","Cx. restuans",2018-07-13,2018,57,"0",12,0,0,0,0,0,0,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"331",0,"26",-90.047119,29.971512,784.943195745084,3319.29874951373,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"St. Claude","Cx. restuans",2018-07-13,2018,57,"0",0,0,0,0,0,0,0,0,"0","0","0",0.5,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,3,0,0.159999999999997
"332",0,"26",-90.047119,29.971512,784.943769269509,3319.29898620425,13,7,28,19,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"St. Claude","Cx. nigripalpus",2018-07-13,2018,57,"0",0,0,0,0,0,0,2,1,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"333",0,"26",-90.047119,29.971512,784.943587619323,3319.29853770117,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"St. Claude","Cx. nigripalpus",2018-07-13,2018,57,"0",17,0,0,0,0,0,1,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"334",0,"26",-90.047119,29.971512,784.943377395281,3319.2991980168,13,7,28,19,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"St. Claude","Cx. nigripalpus",2018-07-13,2018,57,"0",10,0,0,0,0,0,4,0,"1","0","1",3.6,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0.5,0.3,0.159999999999997
"335",0,"26",-90.047119,29.971512,784.943774984285,3319.29876444051,13,7,28,19,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"St. Claude","Cx. nigripalpus",2018-07-13,2018,57,"0",12,0,0,0,0,0,0,0,"1","0","0",0,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,0,0,0.159999999999997
"336",0,"26",-90.047119,29.971512,784.94319003032,3319.29897127747,13,7,28,19,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"St. Claude","Cx. nigripalpus",2018-07-13,2018,57,"0",0,0,0,0,0,0,0,0,"0","0","0",0.5,0,0.212918,NA,0.0997662760771546,0.00687549354156988,0.26520783942118,0.446907080202042,0.180266846293035,0,0,TRUE,3,0,0.159999999999997
"337",0,"27",-90.047119,30.027016,784.78475253186,3325.45327421789,1,8,31,22,0,NA,NA,"Gentilly","A. aeg",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"338",0,"27",-90.047119,30.027016,784.784755394062,3325.45316333533,1,8,31,22,0,1899-12-31 00:00:00,NA,"Gentilly","A. aeg",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"339",0,"27",-90.047119,30.027016,784.784749669659,3325.45338510045,1,8,31,22,0,1899-12-31 00:00:01,NA,"Gentilly","A. aeg",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"340",0,"27",-90.047119,30.027016,784.784849017803,3325.45327670847,1,8,31,22,0,NA,1899-12-31 00:00:01,"Gentilly","A. aeg",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"341",0,"27",-90.047119,30.027016,784.784656045917,3325.45327172731,1,8,31,22,0,NA,1899-12-31 00:00:00,"Gentilly","A. aeg",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"342",15,"27",-90.047119,30.027016,784.784653183716,3325.45338260987,1,8,31,22,20,1899-12-31 00:00:01,1899-12-31 00:00:00,"Gentilly","A. albo",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"343",1,"27",-90.047119,30.027016,784.784851880005,3325.45316582592,1,8,31,22,2,1899-12-31 00:00:00,1899-12-31 00:00:01,"Gentilly","A. albo",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"344",40,"27",-90.047119,30.027016,784.784658908117,3325.45316084475,1,8,31,22,70,1899-12-31 00:00:00,1899-12-31 00:00:00,"Gentilly","A. albo",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"345",0,"27",-90.047119,30.027016,784.7848461556,3325.45338759103,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Gentilly","A. albo",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"346",10,"27",-90.047119,30.027016,784.784945503746,3325.45327919906,1,8,31,22,17,NA,1899-12-31 00:00:01,"Gentilly","A. albo",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"347",0,"27",-90.047119,30.027016,784.784559559975,3325.45326923673,1,8,31,22,0,NA,1899-12-31 00:00:00,"Gentilly","Cx. salinarius",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"348",0,"27",-90.047119,30.027016,784.784746807457,3325.453495983,1,8,31,22,0,1899-12-31 00:00:01,NA,"Gentilly","Cx. salinarius",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"349",0,"27",-90.047119,30.027016,784.784758256263,3325.45305245278,1,8,31,22,0,1899-12-31 00:00:00,NA,"Gentilly","Cx. salinarius",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"350",0,"27",-90.047119,30.027016,784.784948365949,3325.4531683165,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Gentilly","Cx. salinarius",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"351",1,"27",-90.047119,30.027016,784.784556697775,3325.45338011928,1,8,31,22,1,1899-12-31 00:00:01,1899-12-31 00:00:00,"Gentilly","Cx. salinarius",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"352",5,"27",-90.047119,30.027016,784.784942641543,3325.45339008162,1,8,31,22,7,1899-12-31 00:00:01,1899-12-31 00:00:01,"Gentilly","Cx. quinq",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"353",0,"27",-90.047119,30.027016,784.784562422174,3325.45315835417,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Gentilly","Cx. quinq",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"354",0,"27",-90.047119,30.027016,784.784843293398,3325.45349847359,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Gentilly","Cx. quinq",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"355",0,"27",-90.047119,30.027016,784.784661770317,3325.45304996219,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Gentilly","Cx. quinq",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"356",4,"27",-90.047119,30.027016,784.784650321516,3325.45349349242,1,8,31,22,7,1899-12-31 00:00:01,1899-12-31 00:00:00,"Gentilly","Cx. quinq",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"357",0,"27",-90.047119,30.027016,784.784854742207,3325.45305494336,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Gentilly","A. crucians",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"358",0,"27",-90.047119,30.027016,784.78446307403,3325.45326674615,1,8,31,22,0,NA,1899-12-31 00:00:00,"Gentilly","A. crucians",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"359",0,"27",-90.047119,30.027016,784.78504198969,3325.45328168964,1,8,31,22,0,NA,1899-12-31 00:00:01,"Gentilly","A. crucians",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.440802,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"360",0,"27",-90.047119,30.027016,784.784743945256,3325.45360686556,1,8,31,22,0,1899-12-31 00:00:01,NA,"Gentilly","A. crucians",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"361",0,"27",-90.047119,30.027016,784.784761118464,3325.45294157022,1,8,31,22,0,1899-12-31 00:00:00,NA,"Gentilly","A. crucians",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"362",0,"27",-90.047119,30.027016,784.784939779339,3325.45350096417,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Gentilly","Cx. restuans",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"363",0,"27",-90.047119,30.027016,784.784565284373,3325.45304747161,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Gentilly","Cx. restuans",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"364",0,"27",-90.047119,30.027016,784.784951228152,3325.45305743394,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Gentilly","Cx. restuans",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"365",0,"27",-90.047119,30.027016,784.784553835576,3325.45349100184,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Gentilly","Cx. restuans",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"366",0,"27",-90.047119,30.027016,784.784465936229,3325.45315586359,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Gentilly","Cx. restuans",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"367",0,"27",-90.047119,30.027016,784.785039127485,3325.4533925722,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Gentilly","Cx. nigripalpus",2018-08-01,2018,100,"0",161,114,0,0,0,39,2,0,"0","0","0",13.5,0,0.440802,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.7,4.2,0.159999999999997
"368",0,"27",-90.047119,30.027016,784.784857604409,3325.4529440608,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Gentilly","Cx. nigripalpus",2018-08-01,2018,100,"0",27,0,0,0,0,0,0,0,"0","0","0",7.2,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,1.7,0,0.159999999999997
"369",0,"27",-90.047119,30.027016,784.784647459315,3325.45360437498,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Gentilly","Cx. nigripalpus",2018-08-01,2018,100,"0",5,0,0,0,0,0,1,0,"0","0","0",1.32,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.5,0.9,0.159999999999997
"370",0,"27",-90.047119,30.027016,784.785044851894,3325.45317080709,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Gentilly","Cx. nigripalpus",2018-08-01,2018,100,"0",30,0,0,0,0,0,0,0,"0","0","0",0,0.6,0.440802,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.1,0,0.159999999999997
"371",0,"27",-90.047119,30.027016,784.784460211832,3325.4533776287,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Gentilly","Cx. nigripalpus",2018-08-01,2018,100,"0",31,3,0,0,0,41,8,0,"0","0","0",0,0,0.332146,NA,0.273802206348142,0.0648874702985657,0.444400389848345,0.117671207174993,0.0978325435185881,0,0,TRUE,0.2,13.3,7.44
"372",0,"28",-89.986664,30.016201,790.6494757602,3324.40616139748,1,8,31,22,0,NA,NA,"East","A. aeg",2018-08-01,2018,25,"0",0,0,5,0,0,0,0,0,"0","0","0",0,2.2,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,0.2,1.9,91.992
"373",0,"28",-89.986664,30.016201,790.649478680232,3324.40605051199,1,8,31,22,0,1899-12-31 00:00:00,NA,"East","A. aeg",2018-08-01,2018,25,"0",188,7,0,0,0,0,0,0,"0","0","0",2.1,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,2.7,0.1,0.159999999999997
"374",0,"28",-89.986664,30.016201,790.649472840169,3324.40627228296,1,8,31,22,0,1899-12-31 00:00:01,NA,"East","A. aeg",2018-08-01,2018,25,"0",330,8,3,0,0,0,0,0,"0","0","0",0,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,1.5,7.4,0.159999999999997
"375",0,"28",-89.986664,30.016201,790.649572259322,3324.40616393866,1,8,31,22,0,NA,1899-12-31 00:00:01,"East","A. albo",2018-08-01,2018,25,"0",0,0,5,0,0,0,0,0,"0","0","0",0,2.2,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,0.2,1.9,91.992
"376",5,"28",-89.986664,30.016201,790.649379261078,3324.40615885629,1,8,31,22,4,NA,1899-12-31 00:00:00,"East","A. albo",2018-08-01,2018,25,"0",188,7,0,0,0,0,0,0,"0","0","0",2.1,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,2.7,0.1,0.159999999999997
"377",303,"28",-89.986664,30.016201,790.649376341048,3324.40626974178,1,8,31,22,300,1899-12-31 00:00:01,1899-12-31 00:00:00,"East","A. albo",2018-08-01,2018,25,"0",330,8,3,0,0,0,0,0,"0","0","0",0,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,1.5,7.4,0.159999999999997
"378",0,"28",-89.986664,30.016201,790.649575179354,3324.40605305318,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. salinarius",2018-08-01,2018,25,"0",0,0,5,0,0,0,0,0,"0","0","0",0,2.2,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,0.2,1.9,91.992
"379",0,"28",-89.986664,30.016201,790.649382181108,3324.40604797081,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"East","Cx. salinarius",2018-08-01,2018,25,"0",188,7,0,0,0,0,0,0,"0","0","0",2.1,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,2.7,0.1,0.159999999999997
"380",0,"28",-89.986664,30.016201,790.649569339289,3324.40627482415,1,8,31,22,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"East","Cx. salinarius",2018-08-01,2018,25,"0",330,8,3,0,0,0,0,0,"0","0","0",0,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,1.5,7.4,0.159999999999997
"381",0,"28",-89.986664,30.016201,790.649668758444,3324.40616647985,1,8,31,22,0,NA,1899-12-31 00:00:01,"East","Cx. quinq",2018-08-01,2018,25,"0",0,0,5,0,0,0,0,0,"0","0","0",0,2.2,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,0.2,1.9,91.992
"382",1,"28",-89.986664,30.016201,790.649282761957,3324.40615631511,1,8,31,22,1,NA,1899-12-31 00:00:00,"East","Cx. quinq",2018-08-01,2018,25,"0",188,7,0,0,0,0,0,0,"0","0","0",2.1,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,2.7,0.1,0.159999999999997
"383",3,"28",-89.986664,30.016201,790.649469920138,3324.40638316845,1,8,31,22,3,1899-12-31 00:00:01,NA,"East","Cx. quinq",2018-08-01,2018,25,"0",330,8,3,0,0,0,0,0,"0","0","0",0,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,1.5,7.4,0.159999999999997
"384",0,"28",-89.986664,30.016201,790.649481600263,3324.40593962651,1,8,31,22,0,1899-12-31 00:00:00,NA,"East","A. crucians",2018-08-01,2018,25,"0",0,0,5,0,0,0,0,0,"0","0","0",0,2.2,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,0.2,1.9,91.992
"385",0,"28",-89.986664,30.016201,790.649671678477,3324.40605559436,1,8,31,22,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","A. crucians",2018-08-01,2018,25,"0",188,7,0,0,0,0,0,0,"0","0","0",2.1,0,0.401424,NA,0.0269290163711487,0.0529269763252098,0.425492782609028,0.183203254993081,0.127125010794651,0.0786384573817055,0.0225602131832762,TRUE,2.7,0.1,0.159999999999997
